PMC7120876	Pflanzenphysiologie
PMC4873174	PLoS_One
PMC4873136	PLoS_One
PMC4873119	PLoS_One
PMC4873006	PLoS_One
PMC4871863	Front_Immunol
PMC5266396	Cancer_Res_Treat
PMC4918609	Mol_Med_Rep
PMC4918530	Med_Sci_Monit
PMC4886895	Int_J_Ophthalmol
PMC4871437	PLoS_One
PMC4870784	Epigenetics_Chromatin
PMC4870266	Front_Aging_Neurosci
PMC5644385	Transfusion
PMC5493501	Prostate_Cancer_Prostatic_Dis
PMC4889896	Clin_Infect_Dis
PMC4868836	Front_Plant_Sci
PMC5027478	Nucleic_Acids_Res
PMC4869339	BMC_Cancer
PMC4868315	PLoS_One
PMC5050045	Expert_Rev_Hematol
PMC5013909	Bioinformatics
PMC4916302	Blood_Cancer_J
PMC4866762	PLoS_One
PMC4866742	PLoS_Comput_Biol
PMC5529214	DNA_Repair_
PMC5027475	Nucleic_Acids_Res
PMC4914119	Nucleic_Acids_Res
PMC4907899	Transl_Oncol
PMC4865133	PLoS_Genet
PMC6018602	Chem_Sci
PMC4882690	Nutrients
PMC4865099	Part_Fibre_Toxicol
PMC4864240	PLoS_One
PMC4863130	Front_Cell_Dev_Biol
PMC4972215	Ecol_Evol
PMC4905795	J_Mol_Biol
PMC4898816	Genome_Biol_Evol
PMC4869798	Neuropsychiatr_Dis_Treat
PMC4861956	Sci_Rep
PMC4861920	Sci_Rep
PMC4861841	Front_Plant_Sci
PMC5346794	J_Med_Biochem
PMC4945748	Oncogenesis
PMC4907102	Exp_Ther_Med
PMC4860509	Front_Microbiol
PMC4942055	J_Vis_Exp
PMC4899180	Mol_Cell_Endocrinol
PMC5095001	Oncotarget
PMC4982074	Plant_Biol_
PMC4950271	Exp_Biol_Med_
PMC4948119	Curr_Protoc_Microbiol
PMC4934081	Cell_Cycle
PMC4881511	Int_J_Mol_Sci
PMC4881509	Int_J_Mol_Sci
PMC4859541	PLoS_Comput_Biol
PMC4859066	Nat_Commun
PMC5097687	Genet_Med
PMC4893157	Cell_Rep
PMC4863587	Ther_Clin_Risk_Manag
PMC4858824	Mol_Cytogenet
PMC4857077	Sci_Rep
PMC4855895	Cell_Biosci
PMC4856229	Evol_Bioinform_Online
PMC4855771	J_Transl_Med
PMC4855714	BMC_Immunol
PMC4854414	PLoS_One
PMC5008962	Mol_Cancer_Res
PMC4852916	PLoS_One
PMC5507181	JAMA_Psychiatry
PMC5398310	J_Nurs_Educ
PMC5035037	Trends_Cancer
PMC4922494	Cancer_J
PMC4911810	Avian_Dis
PMC4864467	Genome_Res
PMC4836975	J_Acquir_Immune_Defic_Syndr
PMC4821783	Pharmacogenet_Genomics
PMC5811189	J_Cell_Physiol
PMC4987205	Mol_Cancer_Res
PMC4875933	Appl_Microbiol_Biotechnol
PMC4851420	PLoS_One
PMC4851355	PLoS_One
PMC4850629	BMC_Genomics
PMC4850475	Sci_Rep
PMC5078068	Oncotarget
PMC5058651	Oncotarget
PMC4933179	J_Biol_Chem
PMC4881391	Cell
PMC4859599	J_Bacteriol
PMC4848305	Front_Microbiol
PMC4846827	Sci_Rep
PMC4897592	Gene
PMC4846011	PLoS_One
PMC4845978	PLoS_One
PMC4845472	Clin_Epigenetics
PMC4845318	BMC_Genomics
PMC4845019	Sci_Rep
PMC4844951	Sci_Rep
PMC4952020	Ther_Adv_Med_Oncol
PMC4937503	Mol_Cell_Proteomics
PMC4936490	Nat_Genet
PMC4884548	DNA_Repair_
PMC4926748	J_Am_Med_Inform_Assoc
PMC4902852	Jundishapur_J_Microbiol
PMC4842265	BMC_Genomics
PMC6014255	J_Microsc_Ultrastruct
PMC5085124	Oncotarget
PMC4955399	J_Am_Chem_Soc
PMC4927676	Braz_J_Microbiol
PMC4841563	PLoS_Genet
PMC4840868	BMC_Bioinformatics
PMC5429007	Brief_Bioinform
PMC4857050	Zookeys
PMC4839596	PLoS_One
PMC4839075	Hum_Genomics
PMC5423187	Mol_Oncol
PMC4933448	J_Biol_Chem
PMC4914110	Nucleic_Acids_Res
PMC4904677	Plant_Cell
PMC4902605	Plant_Physiol
PMC4848598	Viruses
PMC4838303	PLoS_One
PMC4837392	Sci_Rep
PMC5501464	Natl_Sci_Rev
PMC4951507	Cell_Mol_Life_Sci
PMC4925830	Aging_
PMC4896199	Genetics
PMC4836692	PLoS_Genet
PMC4835717	Front_Plant_Sci
PMC5069101	Oncogene
PMC4976841	Future_Oncol
PMC4879165	Curr_Colorectal_Cancer_Rep
PMC4852399	Biomed_Res_Int
PMC4836890	Microbiol_Insights
PMC4835408	Springerplus
PMC4956696	Environ_Sci_Pollut_Res_Int
PMC4833905	BMC_Psychiatry
PMC5160414	Mol_Cell_Oncol
PMC4889672	G3_
PMC4887755	AoB_Plants
PMC4872115	Nucleic_Acids_Res
PMC4847088	Int_J_Environ_Res_Public_Health
PMC4833787	J_Neurol
PMC4833324	PLoS_One
PMC4833284	PLoS_One
PMC4832554	J_Anim_Sci_Technol
PMC4824715	World_J_Gastrointest_Oncol
PMC4906430	Mol_Syndromol
PMC4902598	Plant_Physiol
PMC4894649	Science
PMC4868792	Infect_Genet_Evol
PMC4831790	PLoS_One
PMC4831786	PLoS_One
PMC4831766	PLoS_One
PMC6806700	J_Clin_Lab_Anal
PMC4935502	Am_J_Physiol_Regul_Integr_Comp_Physiol
PMC4853753	Trends_Mol_Med
PMC4852461	Open_Biol
PMC5783697	Adv_Otorhinolaryngol
PMC4868942	Case_Rep_Ophthalmol
PMC4849079	Mar_Drugs
PMC4835128	Onco_Targets_Ther
PMC4833626	Ecol_Evol
PMC4830032	BMC_Bioinformatics
PMC4828770	BMC_Evol_Biol
PMC4828460	Front_Plant_Sci
PMC4855590	Proc_Natl_Acad_Sci_U_S_A
PMC4831023	Nat_Commun
PMC4827847	PLoS_One
PMC4866957	Int_J_Mol_Med
PMC5061344	Genet_Epidemiol
PMC4925274	Psychol_Med
PMC4922319	Ann_Oncol
PMC4823753	Sci_Rep
PMC5083102	Mol_Cell_Proteomics
PMC4824221	Am_J_Trop_Med_Hyg
PMC4822830	PLoS_One
PMC4822224	J_Anim_Sci_Technol
PMC4824962	Structure
PMC4820863	Virol_J
PMC5053711	Oncotarget
PMC4948705	Mol_Biol_Evol
PMC4933257	J_Biol_Chem
PMC4865434	Hypertension
PMC4843484	Proc_Natl_Acad_Sci_U_S_A
PMC4827703	Nat_Methods
PMC5094977	Oncotarget
PMC5053689	Oncotarget
PMC5045754	Biometrics
PMC5004393	Haematologica
PMC4983194	Fam_Cancer
PMC4962789	J_Pathol
PMC4915293	J_Hum_Reprod_Sci
PMC4915283	J_Hum_Reprod_Sci
PMC4865030	EMBO_J
PMC4857001	Nucleic_Acids_Res
PMC4842606	Transl_Androl_Urol
PMC4832236	Curr_Protoc_Hum_Genet
PMC4817770	Genome_Res
PMC4808566	Gynecol_Oncol
PMC4806960	Emerg_Infect_Dis
PMC4982479	Mol_Med
PMC4838526	Genomics_Inform
PMC4827787	EGEMS_
PMC4816547	PLoS_One
PMC4816389	PLoS_One
PMC4816313	PLoS_One
PMC4816303	PLoS_One
PMC4814732	Front_Pediatr
PMC4814520	Front_Cell_Neurosci
PMC5026788	Virulence
PMC4814118	PLoS_Negl_Trop_Dis
PMC4840914	Oncol_Lett
PMC4810572	J_Med_Case_Rep
PMC5047012	Ann_Surg_Oncol
PMC4931966	Stem_Cells
PMC4919162	J_Consult_Clin_Psychol
PMC4887369	Clin_Orthop_Relat_Res
PMC4862365	Biochem_Biophys_Res_Commun
PMC4809569	PLoS_One
PMC5036982	Biol_Psychiatry
PMC6370254	J_Am_Med_Inform_Assoc
PMC5319850	Nano_Lett
PMC4965276	Steroids
PMC4807107	PLoS_One
PMC4807054	PLoS_One
PMC4806451	BMC_Bioinformatics
PMC5066126	Epigenomics
PMC4806436	Parasit_Vectors
PMC5029735	Oncotarget
PMC4914522	Parasitol_Res
PMC4807372	mBio
PMC4804508	Cardiovasc_Diabetol
PMC5056906	Virology
PMC4981183	Expert_Rev_Vaccines
PMC4916997	Mol_Ecol_Resour
PMC4914093	Nucleic_Acids_Res
PMC4848143	Nat_Genet
PMC4807532	Appl_Environ_Microbiol
PMC4807505	Appl_Environ_Microbiol
PMC5008406	Oncotarget
PMC4851893	Pharmacol_Ther
PMC4813258	Int_J_Mol_Sci
PMC4796566	Front_Physiol
PMC4796012	Front_Psychiatry
PMC6047437	CNS_Oncol
PMC4844863	Dev_Dyn
PMC4799494	Mol_Cell
PMC4795776	PLoS_One
PMC5764895	Methods_Enzymol
PMC4874490	J_Proteome_Res
PMC4836983	Ann_Hum_Genet
PMC4794910	Parasit_Vectors
PMC4793267	Sci_Rep
PMC5126403	J_Cell_Mol_Med
PMC5029159	ISME_J
PMC5025328	Ageing_Res_Rev
PMC4867171	Iran_J_Ped_Hematol_Oncol
PMC4813240	Int_J_Mol_Sci
PMC4811623	ScientificWorldJournal
PMC4792379	PLoS_One
PMC4791363	Front_Microbiol
PMC5023453	Oncogene
PMC5004659	J_Am_Soc_Nephrol
PMC4865924	J_Biol_Chem
PMC4820803	Acta_Pharmacol_Sin
PMC4815050	Oncogenesis
PMC4989317	ISME_J
PMC4796320	Hum_Genet
PMC4854545	Epigenetics
PMC4841296	Blood
PMC4786343	PLoS_Comput_Biol
PMC4785679	Front_Plant_Sci
PMC4785616	Lipids_Health_Dis
PMC4785180	Front_Mol_Biosci
PMC5412509	J_Neurooncol
PMC5375104	Biochim_Biophys_Acta
PMC5027696	Eur_J_Hum_Genet
PMC4991491	Oncotarget
PMC4861019	J_Exp_Bot
PMC4784950	PLoS_One
PMC4784393	BMC_Genet
PMC4989311	ISME_J
PMC4977273	Biol_Blood_Marrow_Transplant
PMC4951347	Oncotarget
PMC4892940	J_Genet_Genomics
PMC4869684	Genet_Epidemiol
PMC4840783	Biomed_Rep
PMC4828232	J_Vis_Exp
PMC4810170	Biology_
PMC4805358	Worm
PMC4795914	Appl_Plant_Sci
PMC4824656	Nat_Biotechnol
PMC4795963	Nature
PMC4781813	3_Biotech
PMC4780072	Front_Genet
PMC4764491	Analyst
PMC4896359	J_Exp_Bot
PMC4779232	BMC_Med_Res_Methodol
PMC4779222	BMC_Res_Notes
PMC4931961	Stem_Cells
PMC4833890	Transl_Oncol
PMC5842788	Cell_Rep
PMC4777559	PLoS_One
PMC4777499	PLoS_One
PMC4777483	PLoS_One
PMC4777394	PLoS_One
PMC4777371	PLoS_One
PMC4776626	Biosci_Rep
PMC4776447	Parasit_Vectors
PMC4776106	Sci_Rep
PMC5130160	Remediation_
PMC5102301	NPJ_Genom_Med
PMC4914283	Oncotarget
PMC4833143	Aging_
PMC4776440	Antimicrob_Resist_Infect_Control
PMC4776409	BMC_Res_Notes
PMC4773809	Sci_Rep
PMC4967530	JAMA_Dermatol
PMC4941358	Oncotarget
PMC4939645	Iran_J_Pathol
PMC4924777	Oncotarget
PMC4899764	Int_J_Reprod_Biomed
PMC4850126	Cancer_Biol_Med
PMC4829016	Neural_Regen_Res
PMC4816705	J_Mol_Diagn
PMC4816703	J_Mol_Diagn
PMC4805044	J_Clin_Res_Pediatr_Endocrinol
PMC4782045	Genes_Dev
PMC4773227	PLoS_One
PMC4772013	Genome_Res
PMC4771769	Front_Cell_Neurosci
PMC4771725	Front_Plant_Sci
PMC4766919	Emerg_Infect_Dis
PMC4801243	Proc_Natl_Acad_Sci_U_S_A
PMC4793051	Postepy_Dermatol_Alergol
PMC4772906	Biomark_Cancer
PMC4772534	J_Transl_Med
PMC4772521	Epigenetics_Chromatin
PMC4772468	BMC_Genomics
PMC4772304	J_Biol_Res_
PMC4772301	BMC_Genomics
PMC4770319	Sci_Rep
PMC5061834	J_Appl_Genet
PMC4937144	J_Vet_Med_Sci
PMC4769821	BMC_Plant_Biol
PMC4769547	Genome_Biol
PMC4972762	Head_Neck_Pathol
PMC4810638	J_Virol
PMC4775963	Antimicrob_Agents_Chemother
PMC4773436	Nat_Commun
PMC4771964	Blood_Cancer_J
PMC4769140	PLoS_One
PMC4768341	Clin_Epigenetics
PMC4856097	G3_
PMC4766155	Springerplus
PMC4855304	Nature
PMC4813136	Int_J_Mol_Sci
PMC4811780	Asian-Australas_J_Anim_Sci
PMC4810248	Viruses
PMC4782095	Asian-Australas_J_Anim_Sci
PMC4771350	Infect_Immun
PMC4766141	Springerplus
PMC4765068	Mol_Cytogenet
PMC6272838	Molecules
PMC5062576	Hum_Mol_Genet
PMC4872433	Transl_Psychiatry
PMC4829666	Zookeys
PMC5459434	Biometrics
PMC4871114	Nat_Rev_Immunol
PMC4859856	Mindfulness_
PMC4763861	PLoS_One
PMC4762634	PLoS_One
PMC4761841	Front_Immunol
PMC4751095	Biomedicine_
PMC4907852	Osteoarthritis_Cartilage
PMC4889921	Nucleic_Acids_Res
PMC4989322	ISME_J
PMC4951266	Oncotarget
PMC4760978	PLoS_One
PMC4759539	Sci_Rep
PMC4845974	Cell_Cycle
PMC4833551	J_Cardiovasc_Transl_Res
PMC4798900	Mol_Cell
PMC4758156	BMC_Genet
PMC4758151	Microb_Cell_Fact
PMC4758066	Sci_Rep
PMC4905437	Oncotarget
PMC4863598	mSphere
PMC5640589	Synth_Syst_Biotechnol
PMC4941291	Oncotarget
PMC4760225	Mol_Cell_Biol
PMC4755536	PLoS_One
PMC4755009	Ecol_Evol
PMC4868115	Mol_Biol_Evol
PMC4851838	Am_J_Cancer_Res
PMC4846885	Am_J_Transl_Res
PMC4771138	Mediterr_J_Hematol_Infect_Dis
PMC4725574	Biol_Psychiatry
PMC5315286	Persoonia
PMC4924690	Oncotarget
PMC4858934	Mol_Cell_Proteomics
PMC4752364	Ecol_Evol
PMC4751710	BMC_Bioinformatics
PMC4808907	Sci_Rep
PMC4790873	Plant_Cell
PMC4760745	Appl_Plant_Sci
PMC4760117	Hum_Genome_Var
PMC4750214	BMC_Cancer
PMC5555112	Exp_Hematol
PMC5109976	Pediatr_Blood_Cancer
PMC4989219	Eur_J_Hum_Genet
PMC4811728	J_Insect_Physiol
PMC4748276	Sci_Rep
PMC4836987	Clin_Gastroenterol_Hepatol
PMC4832254	Mol_Microbiol
PMC4817192	J_Biol_Chem
PMC4778512	Beilstein_J_Nanotechnol
PMC4747542	PLoS_One
PMC4747532	PLoS_One
PMC5047959	Int_J_Cancer
PMC4951238	Oncotarget
PMC5117441	Am_J_Med_Genet_A
PMC4967350	J_Mol_Cell_Cardiol
PMC4847993	Cancer_Biol_Ther
PMC6457095	J_Am_Med_Inform_Assoc
PMC5528973	Mol_Oncol
PMC4905843	J_Vet_Med_Sci
PMC4905535	Genetics
PMC4844425	Plants_
PMC4746130	PLoS_One
PMC4744445	BMC_Neurosci
PMC4742849	Sci_Rep
PMC4944574	Microb_Ecol
PMC4743192	BMC_Oral_Health
PMC4742999	Nat_Commun
PMC6293459	Adv_Immunol
PMC5104806	Arch_Toxicol
PMC4751928	Am_J_Trop_Med_Hyg
PMC4739598	PLoS_One
PMC4738295	Sci_Rep
PMC4951237	Oncotarget
PMC4744232	Biomicrofluidics
PMC4736275	Plant_Methods
PMC6375406	Fed_Pract
PMC6047232	J_Pharmacol_Exp_Ther
PMC5315284	Persoonia
PMC5008284	Oncotarget
PMC4938333	Haematologica
PMC4905491	Oncotarget
PMC4884935	Oncotarget
PMC4869161	Int_J_Reprod_Biomed
PMC4834871	Nat_Methods
PMC4813713	Mol_Cell_Proteomics
PMC4798883	Nat_Chem_Biol
PMC4767685	Nat_Genet
PMC4763777	Proc_Natl_Acad_Sci_U_S_A
PMC4761298	Pharmacoeconomics
PMC4736178	BMC_Plant_Biol
PMC4734700	PLoS_One
PMC4734664	PLoS_Comput_Biol
PMC4728376	Genome_Res
PMC4728372	Genome_Res
PMC6273542	Molecules
PMC5839598	Brain
PMC5291577	Medicine_
PMC4967037	Cancer_Lett
PMC4857769	J_Carcinog_Mutagen
PMC4783914	Int_J_Mol_Sci
PMC4783367	J_Exp_Bot
PMC4750704	Antimicrob_Agents_Chemother
PMC4740178	Nat_Commun
PMC4733145	PLoS_Genet
PMC4732668	PLoS_One
PMC4880637	Med_Health_Care_Philos
PMC4827048	Neuro_Oncol
PMC4730664	Transplant_Res
PMC4729930	Front_Plant_Sci
PMC4729781	Ecol_Evol
PMC4721977	World_J_Gastroenterol
PMC4851238	Eur_J_Hum_Genet
PMC4825657	G3_
PMC4774594	Oncol_Lett
PMC4750427	Sci_Rep
PMC4728824	BMC_Bioinformatics
PMC4746273	Biomed_Res_Int
PMC4742702	mBio
PMC4727905	PLoS_One
PMC4726918	Front_Plant_Sci
PMC4905475	Oncotarget
PMC4876634	Nat_Chem_Biol
PMC4824849	Mol_Cell_Proteomics
PMC4819711	Genesis
PMC4741071	PeerJ
PMC4727328	Mol_Cytogenet
PMC4726617	PLoS_One
PMC4726510	PLoS_One
PMC4726496	PLoS_One
PMC4726433	Sci_Rep
PMC5279575	Epidemiol_Methods
PMC4884980	Oncotarget
PMC4809260	Curr_Pharmacol_Rep
PMC5125785	J_Cell_Mol_Med
PMC4918451	ISME_J
PMC4769310	J_Clin_Immunol
PMC4725278	Appl_Environ_Microbiol
PMC4723146	PLoS_One
PMC5425166	ACS_Biomater_Sci_Eng
PMC4956607	Mol_Neurobiol
PMC4735188	BMJ_Case_Rep
PMC4720750	Front_Behav_Neurosci
PMC4819353	Vet_World
PMC4747724	Proc_Natl_Acad_Sci_U_S_A
PMC4717290	Front_Plant_Sci
PMC4976598	Future_Oncol
PMC4914320	Oncotarget
PMC4718148	Evol_Bioinform_Online
PMC4717557	BMC_Cancer
PMC4715285	BMC_Biotechnol
PMC4873856	J_Vet_Med_Sci
PMC4777825	J_Biol_Chem
PMC4738071	J_Rheumatol
PMC4730353	Int_J_Mol_Sci
PMC4719592	J_Virol
PMC4719443	J_Bacteriol
PMC4719310	Genes_Dev
PMC4715135	EURASIP_J_Bioinform_Syst_Biol
PMC4714756	PLoS_Negl_Trop_Dis
PMC4714145	World_J_Gastrointest_Oncol
PMC4801945	EMBO_J
PMC6383518	Diabetes_Metab_Res_Rev
PMC5054687	Nature
PMC4817110	Alzheimers_Dement_
PMC4790863	Plant_Cell
PMC4713049	Sci_Rep
PMC4712593	Genome_Biol
PMC4944770	Chest
PMC4872752	Oncotarget
PMC4808371	Semin_Perinatol
PMC5023576	Cytotechnology
PMC4940305	Biometrics
PMC4940300	Oncogene
PMC4739562	Ecol_Evol
PMC4731162	J_Clin_Invest
PMC4709229	PLoS_One
PMC4708982	PLoS_One
PMC4706055	Version_2
PMC4864253	Neuro_Oncol
PMC4756844	Nucleic_Acids_Res
PMC4712824	PLoS_Biol
PMC4706250	Medicine_
PMC4706244	Medicine_
PMC4743554	Circ_Res
PMC4716781	Appl_Plant_Sci
PMC4970681	Eur_J_Hum_Genet
PMC4861070	ACS_Chem_Biol
PMC4849199	Am_J_Med_Genet_A
PMC4754049	Hum_Mol_Genet
PMC4728571	Viruses
PMC4716780	Appl_Plant_Sci
PMC4728380	Nat_Commun
PMC4701422	PLoS_One
PMC4701378	PLoS_One
PMC4701160	PLoS_One
PMC5108349	Food_Energy_Secur
PMC4725767	Nat_Commun
PMC4700975	PLoS_One
PMC6381859	Virus_Res
PMC5957285	Adv_Exp_Med_Biol
PMC5673087	Curr_Pharm_Des
PMC5496981	Science
PMC5477466	Curr_HIV_Res
PMC5107610	Methods_Mol_Biol
PMC5102928	Rev_Urol
PMC5034873	Epilepsia
PMC4849848	Cold_Spring_Harb_Mol_Case_Stud
PMC4807392	Genet_Mol_Biol
PMC4773080	Middle_East_J_Dig_Dis
PMC4710836	J_Zhejiang_Univ_Sci_B
PMC4693294	Neuropsychology
PMC4689282	Iran_Biomed_J
PMC4681625	J_Pediatr_Hematol_Oncol
PMC4804178	Mol_Psychiatry
PMC4713420	PLoS_Pathog
PMC7583649	Arch_Pathol_Lab_Med
PMC7212689	J_Mol_Diagn
PMC7174870	Semin_Respir_Crit_Care_Med
PMC7149612	Viral_Pathogenesis
PMC7132433	Virus_Res
PMC7120969	The_Molecular_Basis_of_Human_Cancer
PMC7128466	Immunity
PMC7120244	Proteostasis
PMC7117368	Vet_Microbiol
PMC7117283	Vet_Microbiol
PMC7111612	Virology
PMC7111424	Virus_Res
PMC7104146	Gene_Rep
PMC7087227	Arch_Virol
PMC5343327	Balkan_J_Med_Genet
PMC5295614	G3_
PMC5287122	Genomics_Inform
PMC5207584	Medicine_
PMC5364826	Mol_Med_Rep
PMC5341693	Cell_Stem_Cell
PMC5198506	Retrovirology
PMC5733805	Cancer_Discov
PMC5357269	Mol_Genet_Genomics
PMC5355300	Oncotarget
PMC5267500	Cancer_Genomics_Proteomics
PMC5410272	Oncotarget
PMC5187371	Front_Immunol
PMC5187369	Front_Cell_Infect_Microbiol
PMC5589073	Nat_Med
PMC5352407	Oncotarget
PMC5351654	Oncotarget
PMC5266347	Clin_Mol_Hepatol
PMC5304347	Plant_Cell
PMC5286365	EMBO_J
PMC5259862	BMC_Bioinformatics
PMC5196188	Nat_Commun
PMC5179597	Front_Microbiol
PMC5168826	Yale_J_Biol_Med
PMC5260053	BMC_Genomics
PMC5249023	BMC_Genet
PMC5199339	Cell_Rep
PMC5179076	PLoS_One
PMC5179071	PLoS_One
PMC5161225	JCI_Insight
PMC5570525	Nature
PMC5410259	Oncotarget
PMC5303534	DNA_Repair_
PMC5187580	Nat_Commun
PMC5180589	PeerJ
PMC5175267	Sci_Rep
PMC5175181	Front_Microbiol
PMC6587038	Plant_Biotechnol_
PMC5714309	J_Stat_Comput_Simul
PMC5213257	Ecol_Evol
PMC5203992	Ann_Lab_Med
PMC5192396	Viruses
PMC5175322	Genome_Biol
PMC5669801	J_Thorac_Oncol
PMC5398979	Neurotherapeutics
PMC5225406	Version_1
PMC5167553	PLoS_One
PMC5654626	Placenta
PMC5607974	J_Nephropathol
PMC5321692	Int_Urol_Nephrol
PMC5397177	Nucleic_Acids_Res
PMC5324747	RNA_Biol
PMC5198743	Redox_Biol
PMC5187917	Int_J_Mol_Sci
PMC5165081	Hum_Reprod
PMC5159968	Genome_Biol
PMC5159902	Sci_Rep
PMC5337428	J_Pathol
PMC5260973	Proteomes
PMC5251350	Vet_Res_Forum
PMC5249014	BMC_Bioinformatics
PMC5181115	Cell
PMC5159955	BMC_Bioinformatics
PMC5157951	PLoS_Genet
PMC5156656	Front_Vet_Sci
PMC6519482	ACS_Biomater_Sci_Eng
PMC5374308	Am_J_Physiol_Renal_Physiol
PMC5339850	Cell_Res
PMC5167523	Biologics
PMC5165091	J_Bacteriol
PMC5159945	Nat_Commun
PMC5154572	PLoS_One
PMC5154520	PLoS_One
PMC5422711	Oncogene
PMC5333460	Proteomics
PMC5207768	eLife
PMC5187887	Int_J_Mol_Sci
PMC6147374	Int_J_Vet_Sci_Med
PMC5339849	Cell_Res
PMC5322297	ISME_J
PMC5148756	Springerplus
PMC5147899	PLoS_One
PMC5147808	PLoS_One
PMC5147784	PLoS_Genet
PMC5411300	Exp_Anim
PMC5389544	Nucleic_Acids_Res
PMC5147440	Cancer_Inform
PMC5145148	PLoS_One
PMC5398980	Neurotherapeutics
PMC5367968	Bone
PMC5220008	J_Korean_Med_Sci
PMC5142779	PLoS_One
PMC5142283	BMC_Infect_Dis
PMC5141444	Sci_Rep
PMC5167778	Chromosome_Res
PMC5161269	Genetics
PMC5142616	mBio
PMC5140043	PLoS_Med
PMC5138835	Sci_Rep
PMC5138819	Sci_Rep
PMC5138596	Sci_Rep
PMC6849518	Mol_Ecol
PMC5234048	Vet_World
PMC5137220	J_Neurodev_Disord
PMC5136734	Front_Immunol
PMC5095548	Philos_Trans_R_Soc_Lond_B_Biol_Sci
PMC5314778	Nucleic_Acids_Res
PMC6142505	Hematology_Am_Soc_Hematol_Educ_Program
PMC6142501	Hematology_Am_Soc_Hematol_Educ_Program
PMC5721520	Drug_Discov_Today
PMC5525537	J_Med_Chem
PMC5291035	Plant_Physiol
PMC5134950	J_Microbiol_Biol_Educ
PMC5665396	Am_J_Health_Syst_Pharm
PMC5574166	Curr_Opin_Neurol
PMC5546219	Transl_Cancer_Res
PMC5441460	Biomed_Microdevices
PMC5405795	Version_3
PMC5396460	Cancer_Metastasis_Rev
PMC5310803	Gastroenterol_Hepatol_Bed_Bench
PMC5282604	Curr_Genomics
PMC5260944	Twin_Res_Hum_Genet
PMC5250605	Cancer_Biol_Med
PMC5241053	Curr_Opin_Pediatr
PMC5207104	Iran_J_Public_Health
PMC5204351	Genes_Dev
PMC5201042	Development
PMC5146711	Integr_Comp_Biol
PMC5132259	PLoS_One
PMC5132236	PLoS_One
PMC5132155	Clin_Genitourin_Cancer
PMC5131816	Genome_Res
PMC5130931	Springerplus
PMC5133688	Version_1
PMC5128815	Sci_Rep
PMC5410653	J_Am_Chem_Soc
PMC5356878	Oncotarget
PMC5210580	Nucleic_Acids_Res
PMC5128010	Rice_
PMC5126728	Bone_Res
PMC5126674	Sci_Rep
PMC6714628	Clin_Appl_Thromb_Hemost
PMC5389606	Nucleic_Acids_Res
PMC5389550	Nucleic_Acids_Res
PMC5314760	Nucleic_Acids_Res
PMC5149683	Dis_Markers
PMC5127044	Vet_Res
PMC5198076	Life_
PMC5187778	Int_J_Mol_Sci
PMC5136367	Med_Sci_Monit
PMC5123550	Front_Physiol
PMC5443707	Free_Radic_Biol_Med
PMC5210535	Nucleic_Acids_Res
PMC5123312	J_Exp_Clin_Cancer_Res
PMC5121121	Front_Plant_Sci
PMC5176111	Heredity_
PMC5120299	Sci_Rep
PMC5120171	mSphere
PMC6714692	Clin_Appl_Thromb_Hemost
PMC5169086	Int_Neurourol_J
PMC5119828	PLoS_One
PMC5473638	Nat_Commun
PMC5244853	Oncol_Lett
PMC5223515	Genetics
PMC5201198	Nat_Genet
PMC6344829	Reprod_Sci
PMC5124356	Genom_Data
PMC5116735	Infect_Immun
PMC5115832	PLoS_One
PMC5114309	Front_Microbiol
PMC5114300	Front_Microbiol
PMC5114274	Front_Microbiol
PMC5536740	J_Int_Med_Res
PMC5352127	Oncotarget
PMC5222717	Arterioscler_Thromb_Vasc_Biol
PMC5175563	Biomed_Opt_Express
PMC5136771	Rare_Tumors
PMC5114825	J_Anim_Sci_Technol
PMC5112559	Sci_Rep
PMC5515338	NPJ_Breast_Cancer
PMC5427103	Pituitary
PMC5356742	Oncotarget
PMC5330984	J_Assist_Reprod_Genet
PMC5222929	Cancer_Immunol_Immunother
PMC5183569	J_Virol_Methods
PMC5159770	Eur_J_Hum_Genet
PMC5116091	Nat_Commun
PMC5112848	PLoS_One
PMC5112337	mSphere
PMC5919098	Cell_Syst
PMC5133902	Int_J_Mol_Sci
PMC5119243	PeerJ
PMC5116080	Nat_Commun
PMC5116074	Nat_Commun
PMC5109182	Sci_Rep
PMC5779619	Osteoporos_Int
PMC5137696	Proc_Natl_Acad_Sci_U_S_A
PMC5126797	J_Clin_Med
PMC5124670	Int_J_Genomics
PMC5109715	BMC_Bioinformatics
PMC5107990	Front_Endocrinol_
PMC5107578	Front_Oncol
PMC5521274	Dev_Biol
PMC5355171	Oncotarget
PMC5222686	Mol_Cancer_Ther
PMC5133350	Endocrinology
PMC5123308	BMC_Bioinformatics
PMC5114617	Mol_Syst_Biol
PMC5106059	Medicine_
PMC5105123	Sci_Rep
PMC5217781	Mol_Cell_Proteomics
PMC5144941	Euro_Surveill
PMC5131541	Mol_Cell
PMC5122700	Genom_Data
PMC5108462	Mol_Vis
PMC5105264	Genet_Sel_Evol
PMC5105256	BMC_Plant_Biol
PMC5104476	PLoS_One
PMC5103431	EPMA_J
PMC6246233	Ann_Oncol
PMC5521732	Genome_Biol_Evol
PMC5490494	Sci_Transl_Med
PMC5407067	Am_J_Physiol_Renal_Physiol
PMC5349924	Oncotarget
PMC5348403	Oncotarget
PMC5315532	Heredity_
